"42.6389","-71.3217"
"39.5926","-104.8674"
"42.0385","-88.3229"
"37.9477","-122.3390"
"36.0365","-95.7809"
"25.9433","-80.2426"
"44.0562","-121.3087"
"44.4877","-73.2314"
"34.0010","-117.4705"
"33.9366","-84.3703"
"45.5023","-122.4413"
"33.0452","-96.9823"
"45.5272","-122.9361"
"34.2741","-119.2314"
"34.7288","-77.3941"
"40.2507","-75.6444"
"33.9566","-118.3444"
"29.4873","-95.1087"
"44.8199","-91.4949"
"37.5053","-120.8588"
"31.1076","-97.3894"
"42.4959","-96.3901"
"38.3756","-75.5867"
"26.0789","-80.2870"
"37.6862","-122.4685"
"39.5419","-104.9708"
"33.1088","-96.6735"
"34.0555","-117.9112"
"39.5729","-119.7157"
"33.9072","-98.5291"
"37.5521","-122.3122"
"39.2004","-76.8590"
"33.9069","-118.0829"
"34.1174","-117.3894"
"37.7927","-121.2264"
"38.6034","-121.3810"
"32.8017","-116.9605"
"34.1879","-118.3235"
"40.1686","-105.1005"
"40.0763","-74.2031"
"47.4784","-122.1919"
"33.1896","-117.2386"
"41.7400","-111.8419"
"34.5983","-112.3176"
"38.3590","-121.9680"
"26.3197","-98.1596"
"39.9650","-86.1460"
"47.6626","-117.2346"
"31.4424","-100.4506"
"43.8240","-91.2268"
"40.5360","-74.3697"
"43.4872","-112.0362"
"42.7677","-86.0985"
"38.0375","-78.4855"
"32.5193","-94.7621"
"40.5611","-74.2943"
"37.7269","-121.4522"
"46.8144","-100.7694"
"40.2983","-111.6992"
"33.8930","-118.2275"
"26.1547","-80.2997"
"42.2516","-71.0183"
"42.4779","-70.9663"
"33.9448","-118.1926"
"47.6974","-122.2054"
"33.7523","-117.9938"
"39.1755","-77.2643"
"34.0232","-118.4813"
"25.8171","-80.1396"
"37.7071","-122.1601"
"38.6948","-121.2880"
"40.7909","-77.8568"
"33.9146","-118.3476"
"33.9678","-118.0188"
"40.8631","-74.1575"
"37.4339","-121.8921"
"34.0840","-118.1355"
"39.9490","-75.2892"
"37.4000","-122.0796"
"33.8572","-118.0046"
"39.0028","-77.0207"
"42.3908","-71.1013"
"26.3050","-80.1277"
"41.8445","-87.7593"
"42.7003","-71.1626"
"41.1351","-104.7900"
"33.7309","-117.8106"
"33.8471","-118.1221"
"28.5818","-81.4693"
"40.9305","-73.7836"
"40.3412","-76.4227"
"37.7670","-122.2672"
"36.9206","-121.7706"
"38.5552","-121.7365"
"33.8880","-118.1271"
"34.0829","-117.9721"
"38.8391","-77.4388"
"39.9362","-75.1073"
"42.0463","-87.6942"
"41.6758","-72.7862"
"41.8744","-71.3743"
"26.1605","-80.2242"
"39.7415","-75.5413"
"33.9240","-118.2017"
"40.8574","-74.1282"
"39.1346","-77.2132"
"40.7674","-74.0323"
"37.6536","-122.4197"
"40.9136","-73.8291"
"33.8574","-118.3766"
"26.2056","-80.2542"
"33.9682","-118.2447"
"42.8025","-73.9276"
"40.6661","-74.1141"
"40.7651","-74.2117"
"40.7839","-73.2522"
"25.9007","-80.1686"
"42.0359","-87.7400"
"33.9902","-118.0888"
"34.0155","-118.1108"
"40.7938","-74.0242"
"25.6700","-80.4483"
"32.6654","-117.0983"
"26.2803","-80.1842"
"25.7723","-80.3458"
"33.9278","-117.9513"
"42.4305","-71.0576"
"33.9336","-118.0311"
"43.0068","-88.0296"
"40.6570","-111.9493"
"34.0497","-118.1326"
"33.8944","-118.3073"
"37.3168","-122.0465"
"32.7703","-117.0204"
"42.3243","-71.1408"
"26.2466","-80.2119"
"39.1512","-119.7474"
"41.4459","-74.4236"
"40.6953","-74.2697"
"41.0220","-73.7549"
"38.5676","-92.1759"
"34.1342","-118.0373"
"33.9800","-118.2167"
"42.4234","-71.1087"
"25.7556","-80.4016"
"25.7081","-80.4078"
"40.4870","-74.4450"
"33.7105","-117.9514"
"42.4442","-76.5032"
"41.7139","-87.7528"
"41.8433","-87.7909"
"45.4920","-122.8726"
"40.7242","-74.2318"
"34.0689","-118.0823"
"33.8976","-118.1652"
"42.4192","-71.0036"
"39.0928","-77.0823"
"46.5965","-112.0202"
